product_name,brand_id,product_link,current_price,original_price,percent_discount
Oneplus Open,7,https://cellphones.com.vn/oneplus-open.html,Giá Liên Hệ,0,giảm 0%
OnePlus Ace 2V,7,https://cellphones.com.vn/oneplus-ace-2v.html,Giá Liên Hệ,0,giảm 0%
OnePlus V Fold,7,https://cellphones.com.vn/oneplus-v-fold.html,Giá Liên Hệ,0,giảm 0%
OnePlus Nord N30,7,https://cellphones.com.vn/oneplus-nord-n30.html,Giá Liên Hệ,0,giảm 0%
OnePlus 9 Pro,7,https://cellphones.com.vn/oneplus-9-pro.html,Giá Liên Hệ,0,giảm 0%
Oneplus Nord N300,7,https://cellphones.com.vn/oneplus-nord-n300.html,Giá Liên Hệ,0,giảm 0%
OnePlus Nord N20 SE,7,https://cellphones.com.vn/oneplus-nord-n20-se.html,Giá Liên Hệ,0,giảm 0%
OnePlus Nord CE,7,https://cellphones.com.vn/oneplus-nord-ce.html,Giá Liên Hệ,0,giảm 0%
OnePlus Ace Pro,7,https://cellphones.com.vn/oneplus-ace-pro.html,Giá Liên Hệ,0,giảm 0%
OnePlus 9,7,https://cellphones.com.vn/oneplus-9.html,Giá Liên Hệ,0,giảm 0%
OnePlus Nord 2T,7,https://cellphones.com.vn/oneplus-nord-2t.html,Giá Liên Hệ,0,giảm 0%
Infinix Hot 30 8GB 256GB,8,https://cellphones.com.vn/infinix-hot-30.html,2.890.000₫,3.990.000₫,Giảm 28%
Infinix Note 30 4G 8GB 256GB,8,https://cellphones.com.vn/infinix-note-30.html,3.790.000₫,4.690.000₫,Giảm 19%
Infinix Hot 30i 4GB 128GB,8,https://cellphones.com.vn/infinix-hot-30i.html,2.150.000₫,2.790.000₫,Giảm 23%
Infinix Hot 30i 8GB 128GB,8,https://cellphones.com.vn/infinix-hot-30i-8gb-128gb.html,2.390.000₫,3.290.000₫,Giảm 27%
Infinix Note 30 5G 8GB 256GB,8,https://cellphones.com.vn/infinix-note-30-5g.html,4.390.000₫,5.290.000₫,Giảm 17%
Infinix Note 30 Pro,8,https://cellphones.com.vn/infinix-note-30-pro.html,Giá Liên Hệ,0,giảm 0%
Infinix Hot 40 Pro,8,https://cellphones.com.vn/dien-thoai-infinix-hot-40-pro.html,Giá Liên Hệ,0,giảm 0%
