product_name,current_price,original_price,percent_discount,product_link,brand_name
Xiaomi Redmi 12C 4GB 64GB,2390000,3590000,33,https://cellphones.com.vn/xiaomi-redmi-12c.html,xiaomi
Xiaomi POCO X5 5G 8GB 256GB,6050000,7490000,19,https://cellphones.com.vn/poco-x5-256gb.html,xiaomi
Xiaomi Redmi Note 11 Pro 5G,6590000,8990000,27,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,xiaomi
Xiaomi POCO M5s 6GB 128GB,4190000,5290000,21,https://cellphones.com.vn/xiaomi-poco-m5s-6gb-128gb.html,xiaomi
Xiaomi Redmi Note 12 Pro 4G 8GB 256GB,6490000,7990000,19,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,xiaomi
Xiaomi Redmi Note 11 128GB,4090000,4990000,18,https://cellphones.com.vn/xiaomi-redmi-note-11-128gb.html,xiaomi
Xiaomi Redmi 10A,2400000,2890000,17,https://cellphones.com.vn/xiaomi-redmi-10a.html,xiaomi
Redmi A2 2GB 32GB,1750000,2190000,20,https://cellphones.com.vn/xiaomi-redmi-a2.html,xiaomi
Xiaomi 12T 8GB 128GB,8990000,12490000,28,https://cellphones.com.vn/xiaomi-mi-12t.html,xiaomi
Xiaomi Redmi Note 12S,5490000,6690000,18,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,xiaomi
Xiaomi Redmi Note 11,3890000,4690000,17,https://cellphones.com.vn/xiaomi-redmi-note-11.html,xiaomi
Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS,6790000,9990000,32,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,xiaomi
Xiaomi Redmi Note 11 Pro,5790000,7490000,23,https://cellphones.com.vn/xiaomi-redmi-note-11-pro.html,xiaomi
Xiaomi 12T Pro,14690000,16990000,14,https://cellphones.com.vn/xiaomi-mi-12t-pro.html,xiaomi
Xiaomi 11 Lite 5G NE,6090000,9490000,36,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,xiaomi
