brand_name,link,brand_id
ipad,https://cellphones.com.vn/tablet/ipad.html,1
samsung,https://cellphones.com.vn/tablet/samsung.html,2
xiaomi,https://cellphones.com.vn/tablet/xiaomi.html,3
huawei,https://cellphones.com.vn/tablet/huawei.html,4
lenovo,https://cellphones.com.vn/tablet/lenovo.html,5
oppo,https://cellphones.com.vn/tablet/oppo.html,6
nokia,https://cellphones.com.vn/tablet/nokia.html,7
tcl,https://cellphones.com.vn/tablet/tcl.html,8
kindle,https://cellphones.com.vn/tablet/kindle.html,9
